age;mac;port;vlan
74;4c:72:b9:8f:d5:05;ae1.0;vlan_1300
0;4c:bd:8f:ce:d6:c5;ae1.0;vlan_1300
0;4c:bd:8f:e0:e1:48;ae1.0;vlan_1300
0;4c:bd:8f:e0:e1:c7;ge-0/0/23.0;vlan_1300
0;4c:bd:8f:e0:e4:18;ae1.0;vlan_1300
0;50:af:73:20:f1:d4;ae1.0;vlan_1300
158;50:af:73:21:70:18;ge-0/0/23.0;vlan_1300
0;50:af:73:21:7a:b6;ge-0/0/23.0;vlan_1300
40;50:af:73:21:7a:f9;ae1.0;vlan_1300
69;50:e5:49:94:20:85;ge-0/0/23.0;vlan_1300
191;50:e5:49:9e:18:c5;ge-0/0/23.0;vlan_1300
40;50:e5:49:9f:18:f0;ge-0/0/23.0;vlan_1300
257;50:e5:49:9f:19:20;ge-0/0/23.0;vlan_1300
292;50:e5:49:d1:61:d4;ge-0/0/23.0;vlan_1300
0;50:e5:49:d2:26:54;ge-0/0/23.0;vlan_1300
61;50:e5:49:d3:73:e8;ge-0/0/23.0;vlan_1300
172;50:e5:49:e9:94:9c;ge-0/0/23.0;vlan_1300
0;58:9e:c6:04:1c:57;ae1.0;vlan_1300
171;60:c7:98:b5:8e:20;ge-0/0/23.0;vlan_1300
0;70:4d:7b:26:bd:5d;ae1.0;vlan_1300
59;70:4d:7b:6e:ee:f0;ge-0/0/23.0;vlan_1300
113;74:46:a0:4d:8e:a4;ge-0/0/23.0;vlan_1300
88;74:46:a0:4d:ef:b0;ge-0/0/23.0;vlan_1300
0;74:4d:28:c5:40:13;ae1.0;vlan_1300
0;74:4d:28:c5:43:3c;ae1.0;vlan_1300
0;78:7b:8a:b8:de:ae;ge-0/0/23.0;vlan_1300
63;8c:e7:48:b7:aa:de;ge-0/0/23.0;vlan_1300
0;8c:e7:48:c2:55:d6;ae1.0;vlan_1300
0;8c:e7:48:c2:55:da;ae1.0;vlan_1300
0;8c:e7:48:c2:55:df;ae1.0;vlan_1300
0;8c:e7:48:c2:56:19;ae1.0;vlan_1300
0;8c:e7:48:c2:56:2a;ae1.0;vlan_1300
0;8c:e7:48:c2:56:7a;ae1.0;vlan_1300
0;8c:e7:48:c2:56:7b;ae1.0;vlan_1300
0;8c:e7:48:c2:56:7c;ae1.0;vlan_1300
62;8c:e7:48:d4:42:0a;ge-0/0/23.0;vlan_1300
0;8c:e7:48:d4:42:45;ae1.0;vlan_1300
0;8c:e7:48:da:a2:e3;ae1.0;vlan_1300
88;8c:e7:48:db:60:41;ae1.0;vlan_1300
134;90:2b:34:b6:c4:d2;ge-0/0/23.0;vlan_1300
0;90:e2:ba:d5:15:29;ge-0/0/23.0;vlan_1300
190;90:e6:ba:16:72:b3;ge-0/0/23.0;vlan_1300
0;90:e6:ba:16:72:b9;ge-0/0/23.0;vlan_1300
37;90:e6:ba:52:ba:9b;ge-0/0/23.0;vlan_1300
0;90:e6:ba:80:03:e0;ge-0/0/23.0;vlan_1300
121;94:de:80:18:81:b4;ge-0/0/23.0;vlan_1300
0;94:de:80:df:35:11;ge-0/0/23.0;vlan_1300
0;94:de:80:e3:cc:3d;ge-0/0/23.0;vlan_1300
46;94:de:80:e3:d1:c0;ge-0/0/23.0;vlan_1300
0;94:e1:ac:00:65:df;ae1.0;vlan_1300
0;94:e1:ac:00:68:f3;ae1.0;vlan_1300
0;94:e1:ac:00:69:c4;ge-0/0/23.0;vlan_1300
0;94:e1:ac:00:6a:4e;ae1.0;vlan_1300
146;94:e1:ac:36:86:d6;ge-0/0/23.0;vlan_1300
290;94:e1:ac:43:2e:99;ge-0/0/23.0;vlan_1300
0;94:e1:ac:43:2e:e8;ge-0/0/23.0;vlan_1300
112;94:e1:ac:cc:ab:b1;ae1.0;vlan_1300
120;94:e1:ac:cd:7a:9a;ge-0/0/23.0;vlan_1300
226;94:e1:ac:cd:7e:92;ge-0/0/23.0;vlan_1300
0;94:f9:42:4b:e0:00;ge-0/0/23.0;vlan_1300
0;98:da:c4:1f:cf:3a;ge-0/0/23.0;vlan_1300
0;98:da:c4:1f:da:a0;ge-0/0/23.0;vlan_1300
75;9c:14:63:aa:ac:d3;ge-0/0/23.0;vlan_1300
59;9c:14:63:ae:d9:c8;ge-0/0/23.0;vlan_1300
0;9c:14:63:f4:bb:10;ge-0/0/23.0;vlan_1300
175;9c:5c:8e:90:bb:70;ge-0/0/23.0;vlan_1300
103;9c:8e:99:87:85:99;ge-0/0/23.0;vlan_1300
0;9c:8e:99:88:31:33;ge-0/0/23.0;vlan_1300
169;9c:8e:99:88:6b:5e;ge-0/0/23.0;vlan_1300
49;a0:bd:1d:2c:63:9f;ge-0/0/23.0;vlan_1300
61;a0:bd:1d:2c:63:aa;ge-0/0/23.0;vlan_1300
0;a4:14:37:14:7b:91;ge-0/0/23.0;vlan_1300
0;a4:14:37:14:7b:a4;ge-0/0/23.0;vlan_1300
72;a4:14:37:2f:df:71;ge-0/0/23.0;vlan_1300
0;a4:14:37:c3:06:e4;ge-0/0/23.0;vlan_1300
0;a4:14:37:c5:29:21;ae1.0;vlan_1300
0;a4:14:37:cb:c7:aa;ge-0/0/23.0;vlan_1300
0;a8:20:66:1d:85:83;ae1.0;vlan_1300
0;a8:f9:4b:09:c1:dd;ae1.0;vlan_1300
0;ac:1f:6b:45:3f:c4;ge-0/0/23.0;vlan_1300
0;ac:1f:6b:45:3f:d6;ae1.0;vlan_1300
0;ac:1f:6b:4a:8f:67;ae1.0;vlan_1300
0;ac:1f:6b:4a:8f:72;ge-0/0/23.0;vlan_1300
81;b0:5a:da:c6:c5:5d;ge-0/0/23.0;vlan_1300
0;b0:6e:bf:30:98:44;ge-0/0/23.0;vlan_1300
0;b4:2e:99:02:4a:a1;ge-0/0/23.0;vlan_1300
0;b4:2e:99:02:77:4c;ge-0/0/23.0;vlan_1300
229;b4:2e:99:06:2e:40;ge-0/0/23.0;vlan_1300
0;b4:2e:99:19:bb:3d;ge-0/0/23.0;vlan_1300
296;b4:2e:99:65:27:a2;ge-0/0/23.0;vlan_1300
41;b4:2e:99:6b:2f:32;ge-0/0/23.0;vlan_1300
130;b4:2e:99:8d:9b:83;ge-0/0/23.0;vlan_1300
76;b4:2e:99:8d:9b:ae;ge-0/0/23.0;vlan_1300
93;b4:2e:99:97:10:6c;ge-0/0/23.0;vlan_1300
0;b4:2e:99:97:11:c5;ge-0/0/23.0;vlan_1300
57;b4:2e:99:97:11:cb;ge-0/0/23.0;vlan_1300
0;b4:2e:99:9b:8a:fc;ge-0/0/23.0;vlan_1300
55;b4:2e:99:d0:74:06;ge-0/0/23.0;vlan_1300
0;b4:2e:99:d0:74:07;ge-0/0/23.0;vlan_1300
61;b4:2e:99:d0:74:49;ge-0/0/23.0;vlan_1300
80;b4:2e:99:d4:a6:2b;ge-0/0/23.0;vlan_1300
0;b8:69:f4:b2:e7:69;ge-0/0/23.0;vlan_1300
70;b8:69:f4:cd:5f:6a;ge-0/0/23.0;vlan_1300
67;b8:69:f4:cd:5f:a2;ge-0/0/23.0;vlan_1300
119;bc:ad:28:5a:5a:c5;ge-0/0/23.0;vlan_1300
0;bc:ad:28:b7:12:ef;ge-0/0/23.0;vlan_1300
45;c0:56:e3:82:f5:d8;ge-0/0/23.0;vlan_1300
130;c4:2f:90:60:4e:ee;ge-0/0/23.0;vlan_1300
0;c4:2f:90:60:50:8f;ge-0/0/23.0;vlan_1300
0;c4:2f:90:60:52:3d;ge-0/0/23.0;vlan_1300
0;c4:2f:90:66:98:51;ae1.0;vlan_1300
0;c4:2f:90:66:99:ac;ae1.0;vlan_1300
0;c4:2f:90:66:99:b0;ae1.0;vlan_1300
0;c4:2f:90:66:9a:cb;ae1.0;vlan_1300
0;c4:2f:90:71:74:71;ge-0/0/23.0;vlan_1300
0;c4:2f:90:71:75:fc;ge-0/0/23.0;vlan_1300
150;c4:2f:90:7a:18:bc;ge-0/0/23.0;vlan_1300
0;c4:2f:90:7c:90:0b;ae1.0;vlan_1300
0;c4:2f:90:7c:90:3e;ae1.0;vlan_1300
0;c4:2f:90:7c:90:58;ae1.0;vlan_1300
0;c4:2f:90:7c:91:c5;ge-0/0/23.0;vlan_1300
0;c4:2f:90:8b:17:09;ge-0/0/23.0;vlan_1300
77;c4:2f:90:b7:70:3f;ge-0/0/23.0;vlan_1300
0;c4:2f:90:b7:73:f1;ae1.0;vlan_1300
0;c4:2f:90:b7:74:27;ge-0/0/23.0;vlan_1300
95;c8:60:00:be:45:07;ge-0/0/23.0;vlan_1300
49;d0:17:c2:98:b8:7e;ge-0/0/23.0;vlan_1300
0;e0:cb:4e:c4:8f:83;ae1.0;vlan_1300
0;e0:d5:5e:44:0f:9f;ge-0/0/23.0;vlan_1300
271;e0:d5:5e:47:81:7e;ge-0/0/23.0;vlan_1300
0;ec:8e:b5:22:e8:8c;ae1.0;vlan_1300
36;ec:8e:b5:3f:08:9a;ge-0/0/23.0;vlan_1300
82;ec:9a:74:31:18:79;ge-0/0/23.0;vlan_1300
0;f0:23:b9:40:92:4d;ge-0/0/23.0;vlan_1300
0;f0:23:b9:40:92:7b;ge-0/0/23.0;vlan_1300
0;f0:23:b9:40:92:7e;ae1.0;vlan_1300
0;f0:23:b9:43:d3:8b;ae1.0;vlan_1300
43;f0:79:59:60:b3:65;ge-0/0/23.0;vlan_1300
0;f0:79:59:60:bf:b0;ae1.0;vlan_1300
135;f0:79:59:63:55:67;ge-0/0/23.0;vlan_1300
0;f0:7d:68:62:d7:ed;ge-0/0/23.0;vlan_1300
268;f4:6d:04:06:50:2a;ge-0/0/23.0;vlan_1300
73;f4:ec:38:ed:bf:80;ge-0/0/23.0;vlan_1300
229;f8:4d:fc:4b:cf:ef;ge-0/0/23.0;vlan_1300
281;f8:4d:fc:4b:d1:c2;ge-0/0/23.0;vlan_1300
0;f8:4d:fc:4d:c3:07;ge-0/0/23.0;vlan_1300
42;fa:94:f6:75:3f:bc;ae1.0;vlan_1300
0;00:16:9d:83:11:0e;ae1.0;vlan_1312
0;fc:5b:39:07:eb:21;ae5.0;vlan_1312
0;00:16:9d:83:11:0e;ae1.0;vlan_132
0;00:16:9d:83:11:0e;ae1.0;vlan_137
0;00:16:9d:83:11:0e;ae1.0;vlan_138
0;00:23:9c:c7:5b:39;ae1.0;vlan_139
0;c4:ff:1f:7a:ce:8e;ae14.0;vlan_139
0;00:16:9c:6e:fa:00;ae1.0;vlan_14
155;00:16:9d:83:11:0e;ae1.0;vlan_140
0;00:23:9c:c7:5b:39;ae1.0;vlan_141
0;00:16:9d:83:11:0e;ae1.0;vlan_143
0;00:1a:d4:1d:ab:ba;ae18.0;vlan_143
0;00:1e:c0:4f:fe:93;ae18.0;vlan_143
0;00:05:44:b0:ee:32;ae14.0;vlan_144
0;00:16:9d:83:11:0e;ae1.0;vlan_144
0;00:24:77:05:77:3b;ae18.0;vlan_144
54;00:90:e8:15:9d:25;ae14.0;vlan_144
0;00:90:e8:70:34:87;ae14.0;vlan_144
0;00:90:e8:70:34:b0;ae14.0;vlan_144
0;00:90:e8:70:34:b3;ae14.0;vlan_144
253;00:90:e8:70:34:b4;ae14.0;vlan_144
0;00:90:e8:70:34:ff;ae14.0;vlan_144
0;00:90:e8:70:35:02;ae14.0;vlan_144
0;00:90:e8:70:35:03;ae14.0;vlan_144
83;00:90:e8:70:35:05;ae14.0;vlan_144
0;00:90:e8:70:35:08;ae14.0;vlan_144
113;00:90:e8:70:35:13;ae14.0;vlan_144
0;00:90:e8:70:35:23;ae14.0;vlan_144
0;00:90:e8:70:35:2e;ae14.0;vlan_144
0;00:90:e8:70:35:35;ae14.0;vlan_144
0;00:16:9d:83:11:0e;ae1.0;vlan_147
0;fc:99:47:47:dd:e8;ge-0/0/20.0;vlan_147
0;00:16:9d:83:11:0e;ae1.0;vlan_151
0;00:d0:50:5d:3a:54;ae18.0;vlan_151
0;00:16:9c:6e:fa:00;ae1.0;vlan_153
0;ec:4c:4d:56:51:38;ge-0/0/26.0;vlan_153
0;00:16:9d:83:11:0e;ae1.0;vlan_155
0;00:16:9d:83:11:0e;ae1.0;vlan_156
0;00:1a:8c:f0:71:41;ae18.0;vlan_157
0;00:23:9c:c7:5f:cc;ae1.0;vlan_157
0;00:16:9d:83:11:0e;ae1.0;vlan_158
0;30:99:35:80:c7:18;ae11.0;vlan_158
0;00:07:7d:eb:12:f0;ae18.0;vlan_159
0;00:0c:29:91:3a:ef;ae18.0;vlan_159
0;00:16:9d:83:11:0e;ae1.0;vlan_159
0;00:1d:72:c8:5e:ed;ae18.0;vlan_159
0;00:27:07:18:64:fa;ae18.0;vlan_159
41;00:e0:2b:00:00:01;ae18.0;vlan_159
0;02:15:28:85:98:c7;ae18.0;vlan_159
0;04:95:e6:3e:25:88;ae18.0;vlan_159
0;0a:31:6e:4f:0c:fa;ae18.0;vlan_159
0;0a:84:e0:6a:95:94;ae18.0;vlan_159
0;1c:5f:2b:34:62:40;ae18.0;vlan_159
0;1c:b7:2c:d3:d4:c8;ae18.0;vlan_159
0;28:3b:82:59:e3:f8;ae18.0;vlan_159
0;44:d9:e7:9e:ed:97;ae18.0;vlan_159
0;4c:32:75:c3:69:7b;ae18.0;vlan_159
0;4c:5e:0c:b5:3b:5c;ae18.0;vlan_159
54;4c:5e:0c:b6:25:86;ae18.0;vlan_159
0;4c:5e:0c:b6:a6:c2;ae18.0;vlan_159
0;4c:ed:fb:1f:e0:34;ae18.0;vlan_159
0;50:ff:20:37:10:7c;ae18.0;vlan_159
0;52:fd:c5:82:e7:18;ae18.0;vlan_159
0;56:98:62:25:a5:d0;ae18.0;vlan_159
0;60:31:97:3c:b1:69;ae18.0;vlan_159
0;64:d1:54:7a:0e:3d;ae18.0;vlan_159
0;64:d1:54:fe:24:21;ae18.0;vlan_159
0;6c:19:8f:56:c9:28;ae18.0;vlan_159
0;6c:3b:6b:3c:55:24;ae18.0;vlan_159
0;6c:3b:6b:4a:02:64;ae18.0;vlan_159
0;6c:3b:6b:d5:a8:b4;ae18.0;vlan_159
0;74:26:ac:6d:4b:82;ae18.0;vlan_159
0;8c:59:73:6a:0e:78;ae18.0;vlan_159
106;a0:ab:1b:ad:59:7c;ae18.0;vlan_159
0;a8:5e:45:47:49:14;ae18.0;vlan_159
0;b0:4e:26:33:88:c1;ae18.0;vlan_159
0;b8:a3:86:35:f4:f7;ae18.0;vlan_159
0;c0:4a:00:33:5e:57;ae18.0;vlan_159
0;c2:ba:fc:f4:11:91;ae18.0;vlan_159
0;c4:ad:34:a0:f9:3d;ae18.0;vlan_159
0;cc:2d:e0:5e:fd:eb;ae18.0;vlan_159
0;cc:2d:e0:6d:61:9c;ae18.0;vlan_159
0;cc:2d:e0:aa:51:09;ae18.0;vlan_159
0;cc:2d:e0:d9:ff:5b;ae18.0;vlan_159
0;cc:2d:e0:e5:89:44;ae18.0;vlan_159
0;d6:88:92:54:45:9a;ae18.0;vlan_159
0;d8:5d:4c:e4:be:5d;ae18.0;vlan_159
0;e4:18:6b:03:35:59;ae18.0;vlan_159
0;e4:18:6b:1a:c7:41;ae18.0;vlan_159
0;e4:8d:8c:aa:4b:ba;ae18.0;vlan_159
0;e8:94:f6:70:65:3d;ae18.0;vlan_159
0;e8:de:27:fe:b4:e1;ae18.0;vlan_159
0;ec:08:6b:26:19:ed;ae18.0;vlan_159
0;ec:08:6b:d0:f5:bb;ae18.0;vlan_159
0;ec:41:18:ec:ca:0d;ae18.0;vlan_159
0;ee:fd:08:88:6a:54;ae18.0;vlan_159
0;00:16:9d:83:11:0e;ae1.0;vlan_160
0;00:16:9d:83:11:0e;ae1.0;vlan_161
0;00:16:9d:83:11:0e;ae1.0;vlan_162
0;2c:36:f8:1a:4c:ab;ae18.0;vlan_162
0;2c:36:f8:1a:4c:ab;ae18.0;vlan_163
145;00:16:9d:83:11:0e;ae1.0;vlan_165
0;00:16:9d:83:11:0e;ae1.0;vlan_171
0;00:16:9d:83:11:0e;ae1.0;vlan_173
0;00:1c:7f:76:a0:12;ae18.0;vlan_173
0;00:1c:7f:76:a4:a4;ae18.0;vlan_173
0;00:16:9d:83:11:0e;ae1.0;vlan_177
0;0a:b5:cb:4a:67:1c;ae18.0;vlan_177
248;e4:1f:13:65:7c:b0;ae18.0;vlan_177
0;00:18:19:1e:3e:9c;ge-0/0/22.0;vlan_179
0;00:23:9c:c7:5b:39;ae1.0;vlan_179
0;d8:b1:90:a1:76:04;ge-0/0/22.0;vlan_179
0;e8:65:49:b1:8c:04;ge-0/0/22.0;vlan_179
0;00:16:9d:83:11:0e;ae1.0;vlan_180
0;00:23:9c:c7:5b:39;ae1.0;vlan_182
0;4c:02:89:0a:92:29;ae18.0;vlan_182
0;00:16:9d:83:11:0e;ae1.0;vlan_184
0;26:ff:e9:2c:93:34;xe-0/0/3.0;vlan_184
194;34:40:b5:87:a7:ca;xe-0/0/3.0;vlan_184
0;00:23:9c:c7:5b:39;ae1.0;vlan_186
0;58:8d:09:a3:15:4f;ae18.0;vlan_186
0;00:16:9d:83:11:0e;ae1.0;vlan_188
0;00:16:9d:83:11:0e;ae1.0;vlan_189
0;00:16:9d:83:11:0e;ae1.0;vlan_190
0;00:16:9c:6e:fa:00;ae1.0;vlan_192
0;00:16:9d:83:11:0e;ae1.0;vlan_195
0;00:16:9d:83:11:0e;ae1.0;vlan_196
0;00:16:9d:83:11:0e;ae1.0;vlan_198
0;2c:36:f8:1a:4c:ab;ae18.0;vlan_198
0;00:04:56:d7:79:18;xe-1/0/39.0;vlan_20
0;00:08:63:02:4b:6b;ae5.0;vlan_20
0;00:0a:b7:5e:ce:00;ae18.0;vlan_20
44;00:0c:29:0a:5d:90;xe-1/0/39.0;vlan_20
49;00:0c:29:af:4b:8a;xe-1/0/39.0;vlan_20
34;00:0c:29:b1:87:20;xe-1/0/39.0;vlan_20
0;00:0d:ed:49:bd:80;ae18.0;vlan_20
0;00:0d:ed:5d:f7:80;ae18.0;vlan_20
0;00:0e:83:11:18:80;ae18.0;vlan_20
58;00:0e:d7:b9:67:42;ae5.0;vlan_20
0;00:0f:23:77:f3:c0;ae18.0;vlan_20
82;00:0f:23:9f:7e:00;ae18.0;vlan_20
0;00:12:7f:aa:e5:80;ae18.0;vlan_20
88;00:12:80:a4:ec:80;ae18.0;vlan_20
40;00:14:6a:fc:10:80;ae18.0;vlan_20
0;00:14:f2:e7:3f:80;ae18.0;vlan_20
78;00:16:47:ad:24:80;xe-1/0/39.0;vlan_20
0;00:16:47:ad:24:97;xe-1/0/39.0;vlan_20
0;00:16:9c:6e:fa:00;ae1.0;vlan_20
52;00:17:59:d5:1b:00;ae5.0;vlan_20
0;00:18:ba:83:fc:40;ae5.0;vlan_20
46;00:23:05:a2:76:c1;ae18.0;vlan_20
0;00:ad:24:dd:ae:b0;xe-1/0/39.0;vlan_20
49;14:d6:4d:3b:d4:80;ae18.0;vlan_20
0;14:d6:4d:3b:d4:a0;ae18.0;vlan_20
0;14:d6:4d:3b:f0:00;ae18.0;vlan_20
57;14:d6:4d:3b:f0:a0;ae18.0;vlan_20
0;20:65:8e:da:c5:b5;xe-1/0/39.0;vlan_20
65;30:d1:7e:e9:29:bd;xe-1/0/39.0;vlan_20
0;64:ae:0c:3e:17:41;ae18.0;vlan_20
0;70:72:cf:05:7e:5f;ae14.0;vlan_20
36;70:72:cf:05:bd:b2;ae14.0;vlan_20
0;70:72:cf:8c:b2:a3;ae5.0;vlan_20
32;70:72:cf:8c:b5:95;ae5.0;vlan_20
45;74:4d:28:4b:28:0b;xe-1/0/39.0;vlan_20
159;8c:ea:1b:32:78:6f;xe-1/0/39.0;vlan_20
0;a0:ab:1b:3a:c0:f4;xe-1/0/39.0;vlan_20
41;a8:f9:4b:14:9a:20;xe-1/0/39.0;vlan_20
0;a8:f9:4b:88:34:90;ae8.0;vlan_20
0;a8:f9:4b:89:47:40;ae10.0;vlan_20
0;a8:f9:4b:b7:71:40;xe-1/0/39.0;vlan_20
32;a8:f9:4b:e8:80:80;ae18.0;vlan_20
0;a8:f9:4b:f9:94:40;ge-0/0/23.0;vlan_20
33;c4:ad:34:21:f4:f2;xe-1/0/39.0;vlan_20
47;e0:d9:e3:05:36:00;ge-0/0/14.0;vlan_20
139;e0:d9:e3:1c:9c:80;xe-1/0/39.0;vlan_20
42;e0:d9:e3:91:f3:e0;xe-1/0/39.0;vlan_20
0;e0:d9:e3:c8:7e:80;ge-0/0/16.0;vlan_20
0;e0:d9:e3:df:2a:80;ae14.0;vlan_20
77;e0:d9:e3:df:2f:00;ae7.0;vlan_20
0;e0:d9:e3:e0:cf:10;ge-0/0/23.0;vlan_20
45;e0:d9:e3:e5:ce:40;ae10.0;vlan_20
0;e0:d9:e3:e6:2c:d0;ae10.0;vlan_20
0;e0:d9:e3:ee:42:00;ae18.0;vlan_20
31;e0:d9:e3:f4:7b:00;ge-0/0/16.0;vlan_20
42;e8:28:c1:06:1a:00;ge-0/0/14.0;vlan_20
55;e8:28:c1:2f:3b:00;ae18.0;vlan_20
47;e8:28:c1:4e:dd:c0;xe-1/0/39.0;vlan_20
0;e8:28:c1:4f:e6:80;ae5.0;vlan_20
0;00:16:9d:83:11:0e;ae1.0;vlan_207
0;70:81:05:aa:99:e4;ge-0/0/16.0;vlan_207
0;00:16:9d:83:11:0e;ae1.0;vlan_209
0;a8:f9:4b:ad:94:1e;ae18.0;vlan_209
0;00:16:9d:83:11:0e;ae1.0;vlan_210
0;7a:b1:f8:d6:e2:6d;ge-0/0/21.0;vlan_210
0;00:16:9d:83:11:0e;ae1.0;vlan_211
37;2c:54:2d:ed:44:04;ae5.0;vlan_211
0;00:23:9c:c7:5b:39;ae1.0;vlan_214
0;c4:71:fe:6f:f1:b2;ae5.0;vlan_214
0;00:90:0b:88:00:0f;ae18.0;vlan_215
0;02:23:9c:c7:59:48;ae1.0;vlan_215
0;82:ac:ac:3f:c1:88;ae1.0;vlan_215
0;00:03:56:11:4e:2a;ae5.0;vlan_216
0;00:03:56:11:63:9b;ae5.0;vlan_216
0;00:03:56:13:24:a7;ae5.0;vlan_216
0;00:03:56:13:24:e2;ae5.0;vlan_216
0;00:03:56:13:3b:60;ae5.0;vlan_216
0;00:12:17:e3:46:88;ae5.0;vlan_216
0;00:12:41:1c:b6:77;ae5.0;vlan_216
0;00:12:41:1c:b6:aa;ae5.0;vlan_216
0;00:12:41:1c:b7:1b;ae5.0;vlan_216
0;00:12:41:1c:b7:23;ae5.0;vlan_216
0;00:12:41:1c:ba:10;ae5.0;vlan_216
0;00:12:41:1c:be:08;ae5.0;vlan_216
0;00:12:41:1c:be:e7;ae5.0;vlan_216
0;00:12:41:1c:bf:f0;ae5.0;vlan_216
0;00:12:41:1c:c1:d8;ae5.0;vlan_216
0;00:12:41:1c:c2:40;ae5.0;vlan_216
0;00:12:41:1c:c2:c0;ae5.0;vlan_216
0;00:12:41:1c:c2:c3;ae5.0;vlan_216
0;00:12:41:1c:c4:6c;ae5.0;vlan_216
0;00:12:41:1c:c5:78;ae5.0;vlan_216
0;00:12:41:1c:c6:5e;ae5.0;vlan_216
0;00:12:41:1c:cc:10;ae5.0;vlan_216
0;00:16:9d:83:11:0e;ae1.0;vlan_216
0;00:26:8b:05:01:51;ae5.0;vlan_216
0;2c:4d:54:51:8d:44;ae5.0;vlan_216
62;30:72:0d:39:5f:0f;ae5.0;vlan_216
0;46:dc:40:76:ec:bb;ae5.0;vlan_216
48;60:c7:98:cc:aa:b0;ae5.0;vlan_216
0;6c:f0:49:58:6e:8a;ae5.0;vlan_216
0;78:24:af:a0:77:4b;ae5.0;vlan_216
51;78:48:59:d6:0e:62;ae5.0;vlan_216
0;bc:99:11:b0:37:a7;ae5.0;vlan_216
0;c8:60:00:c2:85:64;ae5.0;vlan_216
0;00:1c:7f:2c:bb:00;ae18.0;vlan_217
0;00:23:9c:c7:5b:39;ae1.0;vlan_217
0;00:16:9d:83:11:0e;ae1.0;vlan_218
0;2c:36:f8:1a:4c:ab;ae18.0;vlan_218
0;e4:8d:8c:1a:44:c1;ae18.0;vlan_218
224;00:16:9d:83:11:0e;ae1.0;vlan_219
0;00:d0:50:5a:dc:f1;ae18.0;vlan_219
0;00:23:9c:c7:5b:39;ae1.0;vlan_221
0;a0:ec:f9:c5:b4:40;ae18.0;vlan_221
0;cc:2d:e0:06:14:cc;ae18.0;vlan_221
0;00:09:56:0e:48:d2;ae18.0;vlan_224
0;00:23:9c:c7:5b:39;ae1.0;vlan_224
0;00:16:9d:83:11:0e;ae1.0;vlan_225
0;00:16:9d:83:11:0e;ae1.0;vlan_228
0;d4:ca:6d:64:1d:4c;ae5.0;vlan_228
0;2c:36:f8:1a:4c:ab;ae18.0;vlan_231
0;00:03:56:14:2e:28;ae18.0;vlan_232
0;00:03:56:15:84:bd;ae18.0;vlan_232
0;00:03:56:18:38:cc;ae18.0;vlan_232
57;00:06:c0:00:78:e3;ae18.0;vlan_232
0;00:08:22:80:ed:fb;ae18.0;vlan_232
0;00:12:13:2a:f8:79;ae18.0;vlan_232
0;00:16:9d:83:11:0e;ae1.0;vlan_232
0;00:26:8b:05:04:f2;ae18.0;vlan_232
0;04:d9:f5:88:83:e1;ae18.0;vlan_232
0;20:fd:f1:c9:ac:d8;ae18.0;vlan_232
68;60:c7:98:e0:b4:27;ae18.0;vlan_232
0;9c:5c:8e:84:01:b9;ae18.0;vlan_232
0;bc:99:11:b0:38:91;ae18.0;vlan_232
0;f8:32:e4:a2:49:78;ae18.0;vlan_232
0;00:16:9d:83:11:0e;ae1.0;vlan_233
0;00:08:da:77:1a:9e;ae18.0;vlan_235
0;68:ef:bd:23:6c:01;ae1.0;vlan_235
0;00:16:9d:83:11:0e;ae1.0;vlan_237
0;2c:36:f8:1a:4c:ab;ae18.0;vlan_238
0;2c:36:f8:1a:4c:ab;ae18.0;vlan_240
0;00:16:9c:6e:fa:00;ae1.0;vlan_242
0;00:1c:7f:76:aa:e4;ae9.0;vlan_242
0;2c:36:f8:1a:4c:ab;ae18.0;vlan_246
0;2c:36:f8:1a:4c:ab;ae18.0;vlan_247
0;00:16:9d:83:11:0e;ae1.0;vlan_248
35;00:16:9d:83:11:0e;ae1.0;vlan_251
0;00:16:9d:83:11:0e;ae1.0;vlan_252
0;00:90:0b:8a:00:47;ae16.0;vlan_252
0;2c:36:f8:1a:4c:ab;ae18.0;vlan_252
0;00:16:9d:83:11:0e;ae1.0;vlan_253
0;00:16:9d:83:11:0e;ae1.0;vlan_256
0;00:12:15:5b:75:70;ae14.0;vlan_257
0;00:16:9d:83:11:0e;ae1.0;vlan_257
0;00:26:8b:04:28:6a;ae14.0;vlan_257
0;00:5a:20:46:20:f5;ae14.0;vlan_257
0;00:5a:20:46:20:fa;ae14.0;vlan_257
0;08:60:6e:7e:33:8a;ae14.0;vlan_257
0;4c:11:bf:0f:bd:c2;ae14.0;vlan_257
0;4c:11:bf:41:74:3e;ae14.0;vlan_257
0;d0:22:12:d2:88:cd;ae14.0;vlan_257
0;d0:22:12:d3:c6:93;ae14.0;vlan_257
0;d0:22:12:d4:25:2c;ae14.0;vlan_257
0;d0:22:12:d4:25:47;ae14.0;vlan_257
0;d0:22:12:d4:2b:2b;ae14.0;vlan_257
0;d0:22:12:d4:2b:33;ae14.0;vlan_257
0;d0:22:12:d7:b4:c8;ae14.0;vlan_257
0;d0:22:12:d7:da:75;ae14.0;vlan_257
0;d0:22:12:d7:da:ba;ae14.0;vlan_257
0;d0:22:12:d7:df:de;ae14.0;vlan_257
0;d0:22:12:d7:e0:4a;ae14.0;vlan_257
0;d0:22:12:d7:e0:4b;ae14.0;vlan_257
0;d0:22:12:d7:e0:66;ae14.0;vlan_257
0;d0:22:12:d7:e0:6e;ae14.0;vlan_257
0;d0:22:12:d7:e0:6f;ae14.0;vlan_257
